 ,Label,Area
1,kb_NA_NA_bsps_bs-01_1.czi,18057583.475
2,kb_NA_NA_bsps_bs-02_1.czi,14117132.206
3,kb_NA_NA_bsps_bs-03_1.czi,16818085.740
4,kb_NA_NA_bsps_bs-04_1.czi,16267792.410
5,kb_NA_NA_bsps_bs-05_1.czi,16917399.667
6,kb_NA_NA_bsps_bs-06_1.czi,17022064.559
7,kb_NA_NA_bsps_bs-07_1.czi,13666794.918
8,kb_NA_NA_bsps_bs-08_1.czi,16391720.779
9,kb_NA_NA_bsps_bs-09_1.czi,18323205.421
10,kb_NA_NA_bsps_bs-10_1.czi,16346986.705
11,kb_NA_NA_bsps_bs-11_1.czi,17041756.114
12,kb_NA_NA_bsps_bs-12_1.czi,16128239.220
13,kb_NA_NA_bsps_bs-13_1.czi,17827491.942
14,kb_NA_NA_bsps_bs-14_1.czi,18345893.516
15,kb_NA_NA_bsps_bs-15_1.czi,17642134.485
16,kb_NA_NA_bsps_bs-16_1.czi,17788750.949
17,kb_NA_NA_bsps_bs-17_1.czi,17027201.486
18,kb_NA_NA_bsps_bs-18_1.czi,15458084.254
19,kb_NA_NA_bsps_bs-19_1.czi,16168050.406
20,kb_NA_NA_bsps_bs-20_1.czi,15779570.283
21,kb_NA_NA_bsps_bs-21_1.czi,16577078.237
22,kb_NA_NA_bsps_bs-22_1.czi,15887231.717
23,kb_NA_NA_bsps_bs-23_1.czi,18544093.292
24,kb_NA_NA_bsps_bs-24_1.czi,16370316.916
25,kb_NA_NA_bsps_bs-25_1.czi,17169109.101
26,kb_NA_NA_bsps_bs-26_1.czi,15797549.529
27,kb_NA_NA_bsps_bs-27_1.czi,16069806.672
28,kb_NA_NA_bsps_bs-28_1.czi,15688603.863
29,kb_NA_NA_bsps_bs-29_1.czi,15802258.379
30,kb_NA_NA_bsps_bs-30_1.czi,21520514.550
31,kb_NA_NA_bsps_bs-31_1.czi,16770141.086
32,kb_NA_NA_bsps_bs-32_1.czi,16302680.707
33,kb_NA_NA_bsps_bs-33_1.czi,15935176.371
34,kb_NA_NA_bsps_bs-34_1.czi,15204234.433
35,kb_NA_NA_bsps_bs-35_1.czi,15108987.240
36,kb_NA_NA_bsps_bs-36_1.czi,17663752.387
37,kb_NA_NA_bsps_bs-37_1.czi,15850417.071
38,kb_NA_NA_bsps_bs-38_1.czi,16288768.196
39,kb_NA_NA_bsps_bs-39_1.czi,17118167.906
40,kb_NA_NA_bsps_bs-40_1.czi,17132936.572
41,kb_NA_NA_bsps_co-01_bs.czi,16459785.065
42,kb_NA_NA_bsps_co-01_ps.czi,10125739.742
43,kb_NA_NA_bsps_co-02_bs.czi,16232476.035
44,kb_NA_NA_bsps_co-02_ps.czi,8908502.025
45,kb_NA_NA_bsps_co-03_bs.czi,16354478.057
46,kb_NA_NA_bsps_co-03_ps.czi,7653165.431
47,kb_NA_NA_bsps_co-04_bs.czi,15664631.536
48,kb_NA_NA_bsps_co-04_ps.czi,8077818.082
49,kb_NA_NA_bsps_co-05_bs.czi,15930253.482
50,kb_NA_NA_bsps_co-05_ps.czi,8582949.261
51,kb_NA_NA_bsps_co-06_bs.czi,16838633.449
52,kb_NA_NA_bsps_co-06_ps.czi,8937825.318
53,kb_NA_NA_bsps_co-07_bs.czi,14771876.390
54,kb_NA_NA_bsps_co-07_ps.czi,6517904.511
55,kb_NA_NA_bsps_co-08_bs.czi,15732909.861
56,kb_NA_NA_bsps_co-08_ps.czi,8354784.076
57,kb_NA_NA_bsps_co-09_bs.czi,16786622.061
58,kb_NA_NA_bsps_co-09_ps.czi,8543780.191
59,kb_NA_NA_bsps_co-10_bs.czi,15741257.368
60,kb_NA_NA_bsps_co-10_ps.czi,9465216.514
61,kb_NA_NA_bsps_co-11_bs.czi,17585628.285
62,kb_NA_NA_bsps_co-11_ps.czi,8692965.119
63,kb_NA_NA_bsps_co-12_bs.czi,11180308.096
64,kb_NA_NA_bsps_co-12_ps.czi,8862911.795
65,kb_NA_NA_bsps_co-13_bs.czi,17834127.140
66,kb_NA_NA_bsps_co-13_ps.czi,10402705.735
67,kb_NA_NA_bsps_co-14_bs.czi,15924474.439
68,kb_NA_NA_bsps_co-14_ps.czi,9979765.392
69,kb_NA_NA_bsps_co-15_bs.czi,17496588.213
70,kb_NA_NA_bsps_co-15_ps.czi,9710076.712
71,kb_NA_NA_bsps_co-16_bs.czi,15904568.846
72,kb_NA_NA_bsps_co-16_ps.czi,8533078.259
73,kb_NA_NA_bsps_co-17_bs.czi,16801604.765
74,kb_NA_NA_bsps_co-17_ps.czi,8903579.136
75,kb_NA_NA_bsps_co-18_bs.czi,16387011.929
76,kb_NA_NA_bsps_co-18_ps.czi,8874255.843
77,kb_NA_NA_bsps_co-19_bs.czi,17098476.352
78,kb_NA_NA_bsps_co-19_ps.czi,8879392.770
79,kb_NA_NA_bsps_co-20_bs.czi,18440926.670
80,kb_NA_NA_bsps_co-20_ps.czi,8166858.155
81,kb_NA_NA_bsps_co-21_bs.czi,16647496.948
82,kb_NA_NA_bsps_co-21_ps.czi,9073097.735
83,kb_NA_NA_bsps_co-22_bs.czi,15628030.930
84,kb_NA_NA_bsps_co-22_ps.czi,8927765.502
85,kb_NA_NA_bsps_co-23_bs.czi,17822783.092
86,kb_NA_NA_bsps_co-23_ps.czi,10076938.933
87,kb_NA_NA_bsps_co-24_bs.czi,16728617.591
88,kb_NA_NA_bsps_co-24_ps.czi,7575041.329
89,kb_NA_NA_bsps_co-25_bs.czi,15952727.539
90,kb_NA_NA_bsps_co-25_ps.czi,8595577.540
91,kb_NA_NA_bsps_co-26_bs.czi,23685943.419
92,kb_NA_NA_bsps_co-26_ps.czi,10603473.975
93,kb_NA_NA_bsps_co-27_bs.czi,16479690.658
94,kb_NA_NA_bsps_co-27_ps.czi,11205350.616
95,kb_NA_NA_bsps_co-28_bs.czi,15753671.609
96,kb_NA_NA_bsps_co-28_ps.czi,10801459.712
97,kb_NA_NA_bsps_co-29_bs.czi,19518611.197
98,kb_NA_NA_bsps_co-29_ps.czi,10348339.922
99,kb_NA_NA_bsps_co-30_bs.czi,17870513.708
100,kb_NA_NA_bsps_co-30_ps.czi,9581867.570
101,kb_NA_NA_bsps_co-31_bs.czi,15319815.295
102,kb_NA_NA_bsps_co-31_ps.czi,8874683.920
103,kb_NA_NA_bsps_co-32_bs.czi,15392588.431
104,kb_NA_NA_bsps_co-32_ps.czi,9124252.969
105,kb_NA_NA_bsps_co-33_bs.czi,17907756.430
106,kb_NA_NA_bsps_co-33_ps.czi,11586125.348
107,kb_NA_NA_bsps_co-34_bs.czi,16396215.591
108,kb_NA_NA_bsps_co-34_ps.czi,11673025.033
109,kb_NA_NA_bsps_co-35_bs.czi,15912060.198
110,kb_NA_NA_bsps_co-35_ps.czi,11393918.654
111,kb_NA_NA_bsps_co-36_bs.czi,15012455.816
112,kb_NA_NA_bsps_co-36_ps.czi,11553163.398
113,kb_NA_NA_bsps_co-37_bs.czi,16072161.097
114,kb_NA_NA_bsps_co-37_ps.czi,10891569.977
115,kb_NA_NA_bsps_co-38_bs.czi,16867314.626
116,kb_NA_NA_bsps_co-38_ps.czi,10472054.253
117,kb_NA_NA_bsps_co-39_bs.czi,17223046.837
118,kb_NA_NA_bsps_co-39_ps.czi,8938467.434
119,kb_NA_NA_bsps_co-40_bs.czi,18757917.888
120,kb_NA_NA_bsps_co-40_ps.czi,8529867.679
121,kb_NA_NA_bsps_ps-01_1.czi,9724417.301
122,kb_NA_NA_bsps_ps-02_1.czi,9883019.929
123,kb_NA_NA_bsps_ps-03_1.czi,10427962.294
124,kb_NA_NA_bsps_ps-04_1.czi,11205778.693
125,kb_NA_NA_bsps_ps-05_1.czi,12470747.026
126,kb_NA_NA_bsps_ps-06_1.czi,8512530.550
127,kb_NA_NA_bsps_ps-07_1.czi,10921321.348
128,kb_NA_NA_bsps_ps-08_1.czi,10450864.428
129,kb_NA_NA_bsps_ps-09_1.czi,10118462.428
130,kb_NA_NA_bsps_ps-10_1.czi,9375320.287
131,kb_NA_NA_bsps_ps-11_1.czi,10150354.185
132,kb_NA_NA_bsps_ps-12_1.czi,8466726.282
133,kb_NA_NA_bsps_ps-13_1.czi,8875326.036
134,kb_NA_NA_bsps_ps-14_1.czi,10257587.541
135,kb_NA_NA_bsps_ps-15_1.czi,11061088.576
136,kb_NA_NA_bsps_ps-16_1.czi,11273200.863
137,kb_NA_NA_bsps_ps-17_1.czi,11008649.111
138,kb_NA_NA_bsps_ps-18_1.czi,11018494.888
139,kb_NA_NA_bsps_ps-19_1.czi,9733835.001
140,kb_NA_NA_bsps_ps-20_1.czi,9963712.495
141,kb_NA_NA_bsps_ps-21_1.czi,9032002.317
142,kb_NA_NA_bsps_ps-22_1.czi,8875754.113
143,kb_NA_NA_bsps_ps-23_1.czi,10118462.428
144,kb_NA_NA_bsps_ps-24_1.czi,8882175.273
145,kb_NA_NA_bsps_ps-25_1.czi,8014248.608
146,kb_NA_NA_bsps_ps-26_1.czi,9399078.576
147,kb_NA_NA_bsps_ps-27_1.czi,10082717.976
148,kb_NA_NA_bsps_ps-28_1.czi,10910619.416
149,kb_NA_NA_bsps_ps-29_1.czi,9983404.049
150,kb_NA_NA_bsps_ps-30_1.czi,9243900.566
151,kb_NA_NA_bsps_ps-31_1.czi,9561747.938
152,kb_NA_NA_bsps_ps-32_1.czi,9877668.964
153,kb_NA_NA_bsps_ps-33_1.czi,8640739.692
154,kb_NA_NA_bsps_ps-34_1.czi,8225718.779
155,kb_NA_NA_bsps_ps-35_1.czi,10146715.528
156,kb_NA_NA_bsps_ps-36_1.czi,8732348.228
157,kb_NA_NA_bsps_ps-37_1.czi,9962856.340
