#	up	fill
Pm92_000029	K10253	up
Pm92_000030	K00883	up
Pm92_000031	K01631	up
Pm92_000032	K01684	up
Pm92_000033	K03535	up
Pm92_000033	K08194	up
Pm92_000036	K01695	up
Pm92_000049	K01414	up
Pm92_000056	K01673	up
Pm92_000067	K02257	up
Pm92_000075	K09817	up
Pm92_000076	K09823	up
Pm92_000077	K09815	up
Pm92_000113	K00324	up
Pm92_000129	K03119	up
Pm92_000131	K02049	up
Pm92_000135	K03446	up
Pm92_000142	K06075	up
Pm92_000145	K15548	up
Pm92_000176	K07114	up
Pm92_000177	K03088	up
Pm92_000197	K02048	up
Pm92_000205	K07665	up
Pm92_000210	K01130	up
Pm92_000212	K15554	up
Pm92_000215	K22303	up
Pm92_000218	K02014	up
Pm92_000219	K03449	up
Pm92_000222	K03561	up
Pm92_000223	K03559	up
Pm92_000223	K03560	up
Pm92_000236	K02029	up
Pm92_000237	K02029	up
Pm92_000246	K02072	up
Pm92_000248	K02073	up
Pm92_000256	K05396	up
Pm92_000273	K04762	up
Pm92_000278	K04095	up
Pm92_000285	K00123	up
Pm92_000286	K02379	up
Pm92_000300	K10536	up
Pm92_000302	K02014	up
Pm92_000357	K00694	up
Pm92_000364	K19295	up
Pm92_000399	K07712	up
Pm92_000414	K05603	up
Pm92_000419	K02002	up
Pm92_000453	K01814	up
Pm92_000454	K03667	up
Pm92_000455	K01419	up
Pm92_000463	K02662	up
Pm92_000464	K02663	up
Pm92_000465	K02664	up
Pm92_000467	K00891	up
Pm92_000473	K08224	up
Pm92_000497	K03672	up
Pm92_000498	K19166	up
Pm92_000499	K18831	up
Pm92_000500	K08997	up
Pm92_000525	K10439	up
Pm92_000526	K10441	up
Pm92_000571	K17758	up
Pm92_000571	K17759	up
Pm92_000572	K06925	up
Pm92_000605	K00128	up
Pm92_000617	K03188	up
Pm92_000630	K05516	up
Pm92_000631	K13791	up
Pm92_000631	K15353	up
Pm92_000710	K17686	up
Pm92_000712	K07213	up
Pm92_000713	K07552	up
Pm92_000725	K03458	up
