#	up	fill
Pm92_000033	K03535	up
Pm92_000033	K08194	up
Pm92_000135	K03446	up
Pm92_000145	K15548	up
Pm92_000218	K02014	up
Pm92_000222	K03561	up
Pm92_000223	K03559	up
Pm92_000223	K03560	up
Pm92_000237	K02029	up
Pm92_000248	K02073	up
Pm92_000302	K02014	up
Pm92_000357	K00694	up
Pm92_000453	K01814	up
Pm92_000464	K02663	up
Pm92_000465	K02664	up
Pm92_000525	K10439	up
Pm92_000526	K10441	up
Pm92_000605	K00128	up
Pm92_000713	K07552	up
Pm92_000725	K03458	up
Pm92_000725	K16345	up
Pm92_000725	K16346	up
Pm92_000727	K00822	up
Pm92_000755	K07644	up
Pm92_000785	K03225	up
Pm92_000787	K03227	up
Pm92_000792	K03219	up
Pm92_000879	K03424	up
Pm92_000948	K01501	up
Pm92_000948	K11206	up
Pm92_001035	K07644	up
Pm92_001099	K02014	up
Pm92_001117	K16091	up
Pm92_001150	K22278	up
Pm92_001152	K00059	up
Pm92_001153	K00059	up
Pm92_001163	K02014	up
Pm92_001176	K07350	up
Pm92_001285	K02054	up
Pm92_001319	K15984	up
Pm92_001325	K09914	up
Pm92_001435	K07823	up
Pm92_001520	K07120	up
Pm92_001568	K01652	up
Pm92_001575	K18954	up
Pm92_001641	K07665	up
Pm92_001679	K07484	up
Pm92_001695	K03406	up
Pm92_001747	K07677	up
Pm92_001772	K07782	up
Pm92_001782	K12960	up
Pm92_001782	K18456	up
Pm92_001810	K01711	up
Pm92_001923	K02041	up
Pm92_001931	K05781	up
Pm92_001944	K08717	up
Pm92_001988	K08296	up
Pm92_002008	K01270	up
Pm92_002068	K04487	up
Pm92_002071	K11939	up
Pm92_002222	K10439	up
Pm92_002231	K18981	up
Pm92_002235	K02033	up
Pm92_002236	K02035	up
Pm92_002254	K10544	up
Pm92_002277	K01915	up
Pm92_002277	K09470	up
Pm92_002325	K14274	up
Pm92_002339	K00010	up
Pm92_002369	K02452	up
Pm92_002370	K02458	up
Pm92_002372	K02460	up
Pm92_002374	K02462	up
Pm92_002409	K09936	up
Pm92_002443	K11103	up
Pm92_002494	K17213	up
Pm92_002509	K02014	up
Pm92_002533	K02029	up
Pm92_002534	K02029	up
Pm92_002614	K07165	up
Pm92_002620	K01501	up
Pm92_002642	K17228	up
Pm92_002647	K01754	up
Pm92_002701	K15555	up
Pm92_002713	K18029	up
Pm92_002754	K02002	up
Pm92_002764	K02034	up
Pm92_002781	K01531	up
Pm92_002781	K12955	up
Pm92_002782	K06600	up
Pm92_002828	K00865	up
Pm92_002850	K08994	up
Pm92_002852	K00626	up
Pm92_002896	K05712	up
Pm92_002973	K00344	up
Pm92_003009	K00648	up
Pm92_003021	K03406	up
Pm92_003093	K00059	up
Pm92_003116	K00141	up
Pm92_003295	K01246	up
Pm92_003325	K06076	up
Pm92_003365	K00799	up
Pm92_003383	K02030	up
Pm92_003434	K16088	up
Pm92_003459	K03606	up
Pm92_003463	K01991	up
Pm92_003508	K01719	up
Pm92_003516	K02050	up
Pm92_003517	K02051	up
Pm92_003525	K10439	up
Pm92_003528	K03366	up
Pm92_003546	K07165	up
Pm92_003616	K01637	up
Pm92_003653	K01998	up
Pm92_003673	K03446	up
Pm92_003696	K03088	up
Pm92_003709	K00830	up
Pm92_003709	K00839	up
Pm92_003709	K03430	up
Pm92_003710	K05306	up
Pm92_003793	K00854	up
Pm92_003821	K07160	up
Pm92_003858	K06887	up
Pm92_003858	K11903	up
Pm92_003896	K00681	up
Pm92_003912	K00128	up
Pm92_003918	K18139	up
Pm92_003918	K18147	up
Pm92_003918	K18323	up
Pm92_003940	K01053	up
Pm92_003943	K00325	up
Pm92_003945	K00324	up
Pm92_003946	K06911	up
Pm92_003949	K05819	up
Pm92_003952	K02554	up
Pm92_003953	K05714	up
Pm92_003960	K01652	up
Pm92_003970	K00059	up
Pm92_004007	K12071	up
Pm92_004010	K02055	up
Pm92_004220	K03558	up
Pm92_004229	K00052	up
Pm92_004238	K05541	up
Pm92_004255	K01400	up
Pm92_004310	K01438	up
Pm92_004315	K02028	up
Pm92_004315	K02029	up
Pm92_004315	K09972	up
Pm92_004315	K10004	up
Pm92_004315	K10010	up
Pm92_004318	K00344	up
Pm92_004322	K07304	up
Pm92_004327	K01173	up
Pm92_004329	K07315	up
Pm92_004330	K08482	up
Pm92_004337	K00812	up
Pm92_004338	K11102	up
Pm92_004385	K06889	up
Pm92_004418	K06177	up
Pm92_004511	K07401	up
Pm92_004552	K05812	up
Pm92_004610	K00759	up
Pm92_004667	K02575	up
Pm92_004698	K02203	up
Pm92_004747	K10440	up
Pm92_004747	K10538	up
Pm92_004755	K03457	up
Pm92_004842	K02030	up
Pm92_004850	K18968	up
Pm92_004993	K00077	up
Pm92_005031	K07165	up
Pm92_005103	K02024	up
Pm92_005205	K19158	up
Pm92_005218	K07506	up
Pm92_005253	K19337	up
Pm92_005343	K02427	up
Pm92_005349	K00215	up
Pm92_005451	K03719	up
Pm92_005538	K02030	up
Pm92_005683	K06138	up
Pm92_005686	K00821	up
Pm92_005710	K02014	up
Pm92_005717	K02028	up
Pm92_005717	K02029	up
Pm92_005717	K09972	up
Pm92_005717	K10004	up
Pm92_005717	K10010	up
Pm92_005729	K00305	up
Pm92_005743	K03522	up
Pm92_005795	K08304	up
Pm92_005814	K11068	up
Pm92_005819	K13934	up
Pm92_005821	K13932	up
Pm92_005849	K02428	up
Pm92_005931	K15555	up
Pm92_005933	K04091	up
Pm92_005934	K15553	up
Pm92_005944	K02454	up
Pm92_005980	K02030	up
Pm92_006021	K06938	up
#	down	fill
Pm92_000001	K02313	down
Pm92_000002	K02338	down
Pm92_000013	K02517	down
Pm92_000059	K02275	down
Pm92_000069	K02073	down
Pm92_000081	K03978	down
Pm92_000094	K06374	down
Pm92_000158	K07491	down
Pm92_000198	K02046	down
Pm92_000297	K00973	down
Pm92_000370	K02028	down
Pm92_000391	K03797	down
Pm92_000397	K03216	down
Pm92_000404	K01915	down
Pm92_000406	K06207	down
Pm92_000423	K01745	down
Pm92_000424	K16234	down
Pm92_000425	K01468	down
Pm92_000426	K01458	down
Pm92_000426	K01479	down
Pm92_000538	K11085	down
Pm92_000547	K12340	down
Pm92_000575	K00791	down
Pm92_000683	K05367	down
Pm92_000698	K02282	down
Pm92_000735	K03808	down
Pm92_000822	K01669	down
Pm92_000964	K11719	down
Pm92_001003	K09857	down
Pm92_001019	K01928	down
Pm92_001104	K01800	down
Pm92_001104	K01801	down
Pm92_001104	K03599	down
Pm92_001111	K03837	down
Pm92_001131	K02339	down
Pm92_001188	K02482	down
Pm92_001211	K10126	down
Pm92_001211	K17061	down
Pm92_001213	K02028	down
Pm92_001213	K02029	down
Pm92_001213	K09972	down
Pm92_001213	K10004	down
Pm92_001213	K10010	down
Pm92_001240	K03555	down
Pm92_001295	K13489	down
Pm92_001341	K02967	down
Pm92_001344	K02838	down
Pm92_001352	K02372	down
Pm92_001357	K01962	down
Pm92_001375	K01494	down
Pm92_001403	K03313	down
Pm92_001423	K03580	down
Pm92_001522	K07794	down
Pm92_001529	K09159	down
Pm92_001535	K04771	down
Pm92_001583	K09902	down
Pm92_001586	K09160	down
Pm92_001635	K01126	down
Pm92_001874	K05592	down
Pm92_001942	K02048	down
Pm92_001961	K01647	down
Pm92_001962	K00241	down
Pm92_001967	K00658	down
Pm92_001983	K20974	down
Pm92_002045	K02054	down
Pm92_002092	K20987	down
Pm92_002095	K20997	down
Pm92_002133	K03406	down
Pm92_002393	K02228	down
Pm92_002553	K13894	down
Pm92_002566	K19784	down
Pm92_002592	K09916	down
Pm92_002632	K03296	down
Pm92_002632	K18138	down
Pm92_002634	K02483	down
Pm92_002662	K07788	down
Pm92_002705	K00842	down
Pm92_002705	K14155	down
Pm92_002860	K00012	down
Pm92_002862	K12962	down
Pm92_002930	K02529	down
Pm92_003035	K06160	down
Pm92_003037	K02471	down
Pm92_003128	K02040	down
Pm92_003129	K22468	down
Pm92_003346	K11896	down
Pm92_003576	K07678	down
Pm92_003624	K00338	down
Pm92_003670	K01886	down
Pm92_003723	K03770	down
Pm92_003846	K02034	down
Pm92_004026	K01873	down
Pm92_004178	K02916	down
Pm92_004421	K22044	down
Pm92_004478	K20976	down
Pm92_004493	K06603	down
Pm92_004514	K03654	down
Pm92_004515	K07039	down
Pm92_004564	K00243	down
Pm92_004591	K07052	down
Pm92_004600	K00407	down
Pm92_004657	K07259	down
Pm92_004714	K02471	down
Pm92_004716	K06147	down
Pm92_004716	K13409	down
Pm92_004778	K08300	down
Pm92_004781	K11103	down
Pm92_004811	K00928	down
Pm92_004818	K06447	down
Pm92_004819	K00673	down
Pm92_004862	K03306	down
Pm92_004862	K16322	down
Pm92_004880	K03299	down
Pm92_004882	K06145	down
Pm92_004882	K06146	down
Pm92_004899	K01897	down
Pm92_004910	K01792	down
Pm92_004961	K02437	down
Pm92_004990	K18093	down
Pm92_005014	K00873	down
Pm92_005071	K01733	down
Pm92_005119	K03977	down
Pm92_005124	K15539	down
Pm92_005140	K03074	down
Pm92_005164	K03408	down
Pm92_005169	K03406	down
Pm92_005247	K06193	down
Pm92_005299	K00053	down
Pm92_005301	K01652	down
Pm92_005305	K07028	down
Pm92_005347	K01955	down
Pm92_005399	K06020	down
Pm92_005483	K03643	down
Pm92_005489	K03801	down
Pm92_005554	K07275	down
Pm92_005580	K02876	down
Pm92_005583	K02881	down
Pm92_005588	K02895	down
Pm92_005589	K02874	down
Pm92_005593	K02982	down
Pm92_005619	K03524	down
Pm92_005634	K02503	down
Pm92_005636	K07397	down
Pm92_005640	K00766	down
Pm92_005660	K06195	down
Pm92_005697	K01012	down
Pm92_005706	K07182	down
Pm92_005858	K09811	down
Pm92_005898	K08484	down
Pm92_005941	K18446	down
