#	up	fill
Pm92_000242	K21137	up
Pm92_000258	K02168	up
Pm92_000501	K05802	up
Pm92_000501	K22051	up
Pm92_000645	K02015	up
Pm92_000707	K00626	up
Pm92_000875	K01447	up
Pm92_000875	K03806	up
Pm92_000997	K00018	up
Pm92_001124	K07165	up
Pm92_001327	K03704	up
Pm92_001333	K02426	up
Pm92_001333	K07125	up
Pm92_001378	K03724	up
Pm92_001475	K06872	up
Pm92_001477	K08988	up
Pm92_001608	K01681	up
Pm92_001608	K20455	up
Pm92_001637	K09808	up
Pm92_001744	K08156	up
Pm92_001744	K18567	up
Pm92_001744	K19577	up
Pm92_001780	K01091	up
Pm92_001780	K22292	up
Pm92_001995	K02484	up
Pm92_002015	K00799	up
Pm92_002256	K10543	up
Pm92_002316	K07095	up
Pm92_002337	K17213	up
Pm92_002420	K10227	up
Pm92_002552	K13895	up
Pm92_002587	K00858	up
Pm92_002671	K07507	up
Pm92_002842	K00575	up
Pm92_002843	K03412	up
Pm92_002848	K08482	up
Pm92_003002	K00059	up
Pm92_003002	K18337	up
Pm92_003005	K07107	up
Pm92_003162	K00703	up
Pm92_003574	K09928	up
Pm92_003579	K03668	up
Pm92_003620	K00334	up
Pm92_003625	K00339	up
Pm92_003745	K17722	up
Pm92_003878	K02457	up
Pm92_003880	K02455	up
Pm92_003889	K02013	up
Pm92_004325	K07112	up
Pm92_004424	K00836	up
Pm92_004450	K14979	up
Pm92_004472	K02419	up
Pm92_004477	K02414	up
Pm92_004488	K10942	up
Pm92_004500	K02393	up
Pm92_004606	K09792	up
Pm92_004683	K00640	up
Pm92_004751	K00657	up
Pm92_004793	K02388	up
Pm92_005065	K07462	up
Pm92_005137	K02533	up
Pm92_005137	K15396	up
Pm92_005211	K02299	up
Pm92_005241	K05805	up
Pm92_005438	K00457	up
Pm92_005448	K07007	up
Pm92_005539	K00946	up
Pm92_005552	K02004	up
Pm92_005553	K09950	up
Pm92_005562	K06889	up
Pm92_005643	K01091	up
Pm92_005661	K01525	up
Pm92_005764	K02000	up
Pm92_005779	K07043	up
Pm92_005787	K00134	up
Pm92_005787	K03472	up
Pm92_005797	K03316	up
Pm92_005852	K03439	up
Pm92_005853	K03149	up
Pm92_005865	K01011	up
Pm92_005912	K07394	up
Pm92_005957	K01262	up
Pm92_006038	K03327	up
Pm92_006053	K06132	up
Pm92_006079	K03832	up
Pm92_006177	K06131	up
Pm92_006193	K05367	up
#	down	fill
Pm92_000164	K03100	down
Pm92_000202	K10914	down
Pm92_000441	K01523	down
Pm92_000873	K00767	down
Pm92_000884	K01113	down
Pm92_001007	K01069	down
Pm92_001105	K07165	down
Pm92_001105	K08195	down
Pm92_001119	K03088	down
Pm92_001172	K07345	down
Pm92_001186	K07334	down
Pm92_001227	K02192	down
Pm92_001231	K21218	down
Pm92_001417	K01999	down
Pm92_001610	K04085	down
Pm92_001651	K05539	down
Pm92_001678	K07483	down
Pm92_001796	K02805	down
Pm92_001796	K18653	down
Pm92_001816	K09967	down
Pm92_002270	K00305	down
Pm92_002805	K19713	down
Pm92_002813	K03386	down
Pm92_002881	K01845	down
Pm92_003064	K01961	down
Pm92_003119	K11073	down
Pm92_003266	K11689	down
Pm92_003605	K06891	down
Pm92_003685	K01640	down
Pm92_003763	K03406	down
Pm92_003766	K00167	down
Pm92_003835	K15782	down
Pm92_003840	K00135	down
Pm92_003922	K07664	down
Pm92_003922	K18144	down
Pm92_003977	K00101	down
Pm92_003988	K12055	down
Pm92_004009	K00950	down
Pm92_004030	K07045	down
Pm92_004030	K14333	down
Pm92_004062	K19784	down
Pm92_004082	K07484	down
Pm92_004301	K07404	down
Pm92_004447	K03415	down
Pm92_004695	K19166	down
Pm92_004798	K02398	down
Pm92_004838	K21699	down
Pm92_004907	K01057	down
Pm92_004908	K00036	down
Pm92_005000	K06915	down
Pm92_005028	K01690	down
Pm92_005134	K04487	down
Pm92_005300	K01653	down
Pm92_005380	K07316	down
Pm92_005663	K07180	down
Pm92_005664	K09786	down
Pm92_005695	K02170	down
Pm92_005749	K07154	down
Pm92_005818	K13935	down
Pm92_005867	K00154	down
