#	up	fill
Pm92_000497	K03672	up
Pm92_000945	K06287	up
Pm92_000949	K03568	up
Pm92_002154	K01698	up
Pm92_002246	K01895	up
Pm92_002708	K01799	up
Pm92_002710	K14974	up
Pm92_003272	K09709	up
Pm92_003272	K18291	up
Pm92_003609	K03574	up
Pm92_003609	K12152	up
Pm92_003743	K03457	up
Pm92_003744	K01464	up
Pm92_004353	K00101	up
#	down	fill
Pm92_000123	K03406	down
Pm92_000226	K02073	down
Pm92_000367	K02029	down
Pm92_000436	K03406	down
Pm92_000508	K11928	down
Pm92_000904	K12368	down
Pm92_001056	K00971	down
Pm92_001056	K16011	down
Pm92_001057	K19296	down
Pm92_001058	K19295	down
Pm92_001059	K19294	down
Pm92_001102	K00451	down
Pm92_001215	K02029	down
Pm92_001215	K10003	down
Pm92_001216	K10001	down
Pm92_001219	K00864	down
Pm92_001220	K02440	down
Pm92_001228	K03386	down
Pm92_001253	K06907	down
Pm92_001600	K07160	down
Pm92_001602	K01457	down
Pm92_001862	K02356	down
Pm92_001915	K08167	down
Pm92_001916	K04517	down
Pm92_001917	K13950	down
Pm92_001920	K02493	down
Pm92_002025	K03554	down
Pm92_002052	K09815	down
Pm92_002157	K00626	down
Pm92_002158	K01029	down
Pm92_002159	K01028	down
Pm92_002249	K01732	down
Pm92_002657	K10227	down
Pm92_003039	K01728	down
Pm92_003315	K07003	down
Pm92_003371	K00549	down
Pm92_003771	K01750	down
Pm92_004089	K07459	down
Pm92_004193	K01424	down
Pm92_004193	K05597	down
Pm92_004206	K01304	down
Pm92_004491	K02422	down
Pm92_004494	K02406	down
Pm92_004670	K03286	down
Pm92_004712	K07389	down
Pm92_004717	K13408	down
Pm92_004881	K00851	down
Pm92_004906	K01625	down
Pm92_004911	K07267	down
Pm92_004912	K10112	down
Pm92_004913	K17317	down
Pm92_004914	K17316	down
Pm92_004915	K17315	down
Pm92_004946	K06190	down
Pm92_005029	K00134	down
Pm92_005126	K06941	down
Pm92_005127	K00940	down
Pm92_005578	K02919	down
Pm92_005601	K02358	down
Pm92_005602	K02355	down
Pm92_005603	K02992	down
Pm92_005790	K00789	down
Pm92_006057	K02913	down
Pm92_006137	K01744	down
Pm92_006149	K01960	down
Pm92_006150	K01959	down
