 ,Label,Area
1,fecit_100_NA_besaps_bs-02_1.czi,51812118.320
2,fecit_100_NA_besaps_bs-03_1.czi,53767789.328
3,fecit_100_NA_besaps_bs-04_1.czi,51414648.575
4,fecit_100_NA_besaps_bs-05_1.czi,58659428.290
5,fecit_100_NA_besaps_bs_1.czi,47484685.199
6,fecit_100_NA_besaps_co-02_bs.czi,43537384.694
7,fecit_100_NA_besaps_co-02_ps.czi,10439948.458
8,fecit_100_NA_besaps_co-03_bs.czi,48108821.858
9,fecit_100_NA_besaps_co-03_ps.czi,10193804.027
10,fecit_100_NA_besaps_co-04_bs.czi,45323323.063
11,fecit_100_NA_besaps_co-04_ps.czi,10564090.866
12,fecit_100_NA_besaps_co-05_bs.czi,44268326.632
13,fecit_100_NA_besaps_co-05_ps.czi,9227205.552
14,fecit_100_NA_besaps_co_bs.czi,51032161.534
15,fecit_100_NA_besaps_co_ps.czi,9097498.139
16,fecit_100_NA_besaps_ps-02_1.czi,15722636.006
17,fecit_100_NA_besaps_ps-03_1.czi,15864543.621
18,fecit_100_NA_besaps_ps-04_1.czi,15360910.713
19,fecit_100_NA_besaps_ps-05_1.czi,14501331.555
20,fecit_100_NA_besaps_ps_1.czi,16569800.924
21,fecit_100_NA_dhbaps_bs-02_1.czi,22373030.433
22,fecit_100_NA_dhbaps_bs-03_1.czi,24736873.117
23,fecit_100_NA_dhbaps_bs-04_1.czi,25210326.577
24,fecit_100_NA_dhbaps_bs-05_1.czi,30345541.507
25,fecit_100_NA_dhbaps_bs_1.czi,21527149.747
26,fecit_100_NA_dhbaps_co-02_bs.czi,24046812.558
27,fecit_100_NA_dhbaps_co-02_ps.czi,11970538.736
28,fecit_100_NA_dhbaps_co-03_bs.czi,20930624.072
29,fecit_100_NA_dhbaps_co-03_ps.czi,3165631.411
30,fecit_100_NA_dhbaps_co-03_ps.czi,11990016.252
31,fecit_100_NA_dhbaps_co-04_bs.czi,19333253.739
32,fecit_100_NA_dhbaps_co-04_ps.czi,11568146.102
33,fecit_100_NA_dhbaps_co-05_bs.czi,21303265.335
34,fecit_100_NA_dhbaps_co-05_ps.czi,11051242.799
35,fecit_100_NA_dhbaps_co_bs.czi,24477886.368
36,fecit_100_NA_dhbaps_co_ps.czi,13356866.974
37,fecit_100_NA_dhbaps_ps-02_1.czi,15809321.654
38,fecit_100_NA_dhbaps_ps-03_1.czi,17459345.490
39,fecit_100_NA_dhbaps_ps-04_1.czi,17799452.881
40,fecit_100_NA_dhbaps_ps-05_1.czi,20867696.713
41,fecit_100_NA_dhbaps_ps_1.czi,16679602.743
42,fecit_100_NA_feuaps_bs-02_1.czi,93880769.901
43,fecit_100_NA_feuaps_bs-03_1.czi,56662875.904
44,fecit_100_NA_feuaps_bs-04_1.czi,65815381.972
45,fecit_100_NA_feuaps_bs-05_1.czi,61679299.391
46,fecit_100_NA_feuaps_bs_1.czi,50030888.800
47,fecit_100_NA_feuaps_co-02_bs.czi,54528696.675
48,fecit_100_NA_feuaps_co-02_ps.czi,13205541.660
49,fecit_100_NA_feuaps_co-03_bs.czi,50901169.890
50,fecit_100_NA_feuaps_co-03_ps.czi,15195672.887
51,fecit_100_NA_feuaps_co-04_bs.czi,50577971.551
52,fecit_100_NA_feuaps_co-04_ps.czi,14394526.277
53,fecit_100_NA_feuaps_co-05_bs.czi,38055213.137
54,fecit_100_NA_feuaps_co-05_ps.czi,14039864.259
55,fecit_100_NA_feuaps_co_bs.czi,52296273.712
56,fecit_100_NA_feuaps_co_ps.czi,13643464.707
57,fecit_100_NA_feuaps_ps-02_1.czi,18515198.076
58,fecit_100_NA_feuaps_ps-03_1.czi,17894271.996
59,fecit_100_NA_feuaps_ps-04_1.czi,18208908.790
60,fecit_100_NA_feuaps_ps-05_1.czi,17880359.485
61,fecit_100_NA_feuaps_ps_1.czi,17958911.664
62,fecit_20_NA_besaps_bs-02_1.czi,38015401.951
63,fecit_20_NA_besaps_bs-03_1.czi,39792350.698
64,fecit_20_NA_besaps_bs-04_1.czi,38995056.783
65,fecit_20_NA_besaps_bs-05_1.czi,40970205.306
66,fecit_20_NA_besaps_bs_1.czi,37598026.613
67,fecit_20_NA_besaps_co-02_bs.czi,38403882.073
68,fecit_20_NA_besaps_co-02_ps.czi,9529428.105
69,fecit_20_NA_besaps_co-03_bs.czi,38158593.798
70,fecit_20_NA_besaps_co-03_ps.czi,9717139.987
71,fecit_20_NA_besaps_co-04_bs.czi,35545824.181
72,fecit_20_NA_besaps_co-04_ps.czi,9209868.423
73,fecit_20_NA_besaps_co-05_bs.czi,34984828.919
74,fecit_20_NA_besaps_co-05_ps.czi,9402075.117
75,fecit_20_NA_besaps_co_bs.czi,38207822.684
76,fecit_20_NA_besaps_co_ps.czi,10364820.897
77,fecit_20_NA_besaps_ps-02_1.czi,14654797.257
78,fecit_20_NA_besaps_ps-03_1.czi,14534935.621
79,fecit_20_NA_besaps_ps-04_1.czi,13899668.953
80,fecit_20_NA_besaps_ps-05_1.czi,13326045.411
81,fecit_20_NA_besaps_ps_1.czi,14781294.090
82,fecit_20_NA_dhbaps_bs-02_1.czi,28382593.186
83,fecit_20_NA_dhbaps_bs-03_1.czi,28577368.343
84,fecit_20_NA_dhbaps_bs-04_1.czi,26631971.190
85,fecit_20_NA_dhbaps_bs-05_1.czi,25934419.279
86,fecit_20_NA_dhbaps_bs_1.czi,30959404.312
87,fecit_20_NA_dhbaps_co-02_bs.czi,24099894.139
88,fecit_20_NA_dhbaps_co-02_ps.czi,9590429.116
89,fecit_20_NA_dhbaps_co-03_bs.czi,25669011.372
90,fecit_20_NA_dhbaps_co-03_ps.czi,10614175.906
91,fecit_20_NA_dhbaps_co-04_bs.czi,24938711.549
92,fecit_20_NA_dhbaps_co-04_ps.czi,10869523.998
93,fecit_20_NA_dhbaps_co-05_bs.czi,25282457.597
94,fecit_20_NA_dhbaps_co-05_ps.czi,12447416.815
95,fecit_20_NA_dhbaps_co_bs.czi,23532477.718
96,fecit_20_NA_dhbaps_co_ps.czi,10029850.433
97,fecit_20_NA_dhbaps_ps-02_1.czi,15795409.142
98,fecit_20_NA_dhbaps_ps-03_1.czi,15070246.247
99,fecit_20_NA_dhbaps_ps-04_1.czi,14418712.642
100,fecit_20_NA_dhbaps_ps-05_1.czi,14313619.673
101,fecit_20_NA_dhbaps_ps_1.czi,17453780.486
102,fecit_20_NA_feuaps_bs-02_1.czi,11391992.306
103,fecit_20_NA_feuaps_bs-03_1.czi,11368019.979
104,fecit_20_NA_feuaps_bs-04_1.czi,10744739.474
105,fecit_20_NA_feuaps_bs-05_1.czi,10546753.736
106,fecit_20_NA_feuaps_bs_1.czi,10841484.937
107,fecit_20_NA_feuaps_co-02_bs.czi,9691241.313
108,fecit_20_NA_feuaps_co-02_ps.czi,17529550.163
109,fecit_20_NA_feuaps_co-03_bs.czi,9654640.706
110,fecit_20_NA_feuaps_co-03_ps.czi,16800320.533
111,fecit_20_NA_feuaps_co-04_bs.czi,10166407.082
112,fecit_20_NA_feuaps_co-04_ps.czi,16256876.439
113,fecit_20_NA_feuaps_co-05_bs.czi,9505669.816
114,fecit_20_NA_feuaps_co-05_ps.czi,16180036.569
115,fecit_20_NA_feuaps_co_bs.czi,9813243.335
116,fecit_20_NA_feuaps_co_ps.czi,3837070.608
117,fecit_20_NA_feuaps_co_ps.czi,16640219.634
118,fecit_20_NA_feuaps_ps-02_1.czi,16148144.813
119,fecit_20_NA_feuaps_ps-03_1.czi,16155636.165
120,fecit_20_NA_feuaps_ps-04_1.czi,16175755.797
121,fecit_20_NA_feuaps_ps-05_1.czi,16392148.857
122,fecit_20_NA_feuaps_ps_1.czi,16057606.470
123,fecit_500_NA_besaps_bs-02_1.czi,104026415.235
124,fecit_500_NA_besaps_bs-03_1.czi,103759937.135
125,fecit_500_NA_besaps_bs-04_1.czi,108249611.541
126,fecit_500_NA_besaps_bs-05_1.czi,101875112.916
127,fecit_500_NA_besaps_bs_1.czi,94416080.527
128,fecit_500_NA_besaps_co-02_bs.czi,103621026.061
129,fecit_500_NA_besaps_co-02_ps.czi,9629384.147
130,fecit_500_NA_besaps_co-03_bs.czi,92785106.129
131,fecit_500_NA_besaps_co-03_ps.czi,10317732.397
132,fecit_500_NA_besaps_co-04_bs.czi,94891032.258
133,fecit_500_NA_besaps_co-04_ps.czi,10869523.998
134,fecit_500_NA_besaps_co-05_bs.czi,82933549.878
135,fecit_500_NA_besaps_co-05_ps.czi,10889429.591
136,fecit_500_NA_besaps_co_bs.czi,88430490.101
137,fecit_500_NA_besaps_co_ps.czi,10192733.834
138,fecit_500_NA_besaps_ps-02_1.czi,17992515.730
139,fecit_500_NA_besaps_ps-03_1.czi,17751722.266
140,fecit_500_NA_besaps_ps-04_1.czi,16891715.030
141,fecit_500_NA_besaps_ps-05_1.czi,16260943.173
142,fecit_500_NA_besaps_ps_1.czi,3857404.279
143,fecit_500_NA_besaps_ps_1.czi,17085634.034
144,fecit_500_NA_dhbaps_bs-02_1.czi,15104706.467
145,fecit_500_NA_dhbaps_bs-03_1.czi,23154271.450
146,fecit_500_NA_dhbaps_bs-04_1.czi,23665181.672
147,fecit_500_NA_dhbaps_bs-05_1.czi,13533662.887
148,fecit_500_NA_dhbaps_bs_1.czi,18271836.149
149,fecit_500_NA_dhbaps_co-02_bs.czi,15181546.337
150,fecit_500_NA_dhbaps_co-02_ps.czi,14658863.991
151,fecit_500_NA_dhbaps_co-03_bs.czi,14935187.869
152,fecit_500_NA_dhbaps_co-03_ps.czi,14491699.817
153,fecit_500_NA_dhbaps_co-04_bs.czi,15405216.711
154,fecit_500_NA_dhbaps_co-04_ps.czi,14722647.504
155,fecit_500_NA_dhbaps_co-05_bs.czi,15242547.348
156,fecit_500_NA_dhbaps_co-05_ps.czi,15381244.384
157,fecit_500_NA_dhbaps_co_bs.czi,13674286.270
158,fecit_500_NA_dhbaps_co_ps.czi,15429403.077
159,fecit_500_NA_dhbaps_ps-02_1.czi,25515331.632
160,fecit_500_NA_dhbaps_ps-03_1.czi,19703326.539
161,fecit_500_NA_dhbaps_ps-04_1.czi,19664371.507
162,fecit_500_NA_dhbaps_ps-05_1.czi,17662468.155
163,fecit_500_NA_dhbaps_ps_1.czi,23799811.973
164,fecit_500_NA_feuaps_bs-02_1.czi,34517796.617
165,fecit_500_NA_feuaps_bs-03_1.czi,33897298.615
166,fecit_500_NA_feuaps_bs-04_1.czi,33391525.320
167,fecit_500_NA_feuaps_bs-05_1.czi,33293495.626
168,fecit_500_NA_feuaps_bs_1.czi,35870306.752
169,fecit_500_NA_feuaps_co-02_bs.czi,28189744.376
170,fecit_500_NA_feuaps_co-02_ps.czi,14844435.487
171,fecit_500_NA_feuaps_co-03_bs.czi,31728017.050
172,fecit_500_NA_feuaps_co-03_ps.czi,13754122.681
173,fecit_500_NA_feuaps_co-04_bs.czi,32521672.308
174,fecit_500_NA_feuaps_co-04_ps.czi,14389175.311
175,fecit_500_NA_feuaps_co-05_bs.czi,35540045.138
176,fecit_500_NA_feuaps_co-05_ps.czi,15528288.926
177,fecit_500_NA_feuaps_co_bs.czi,27251184.961
178,fecit_500_NA_feuaps_co_ps.czi,15416774.797
179,fecit_500_NA_feuaps_ps-02_1.czi,20339663.401
180,fecit_500_NA_feuaps_ps-03_1.czi,20352933.796
181,fecit_500_NA_feuaps_ps-04_1.czi,19691768.453
182,fecit_500_NA_feuaps_ps-05_1.czi,19404314.566
183,fecit_500_NA_feuaps_ps_1.czi,21393375.600
184,fecl_100_NA_besaps_bs-02_1.czi,45470581.644
185,fecl_100_NA_besaps_bs-03_1.czi,39058412.219
186,fecl_100_NA_besaps_bs-04_1.czi,47543331.785
187,fecl_100_NA_besaps_bs-05_1.czi,48587198.208
188,fecl_100_NA_besaps_bs_1.czi,37319776.387
189,fecl_100_NA_besaps_co-02_bs.czi,47288625.809
190,fecl_100_NA_besaps_co-02_ps.czi,10147357.644
191,fecl_100_NA_besaps_co-03_bs.czi,39440257.144
192,fecl_100_NA_besaps_co-03_ps.czi,10954283.297
193,fecl_100_NA_besaps_co-04_bs.czi,45615271.761
194,fecl_100_NA_besaps_co-04_ps.czi,3318669.035
195,fecl_100_NA_besaps_co-04_ps.czi,11668958.299
196,fecl_100_NA_besaps_co-05_bs.czi,37469175.354
197,fecl_100_NA_besaps_co-05_ps.czi,11837834.782
198,fecl_100_NA_besaps_co_bs.czi,45805124.031
199,fecl_100_NA_besaps_co_ps.czi,10118462.428
200,fecl_100_NA_besaps_ps-02_1.czi,17891489.494
201,fecl_100_NA_besaps_ps-03_1.czi,3391870.248
202,fecl_100_NA_besaps_ps-03_1.czi,16639363.480
203,fecl_100_NA_besaps_ps-04_1.czi,16905841.580
204,fecl_100_NA_besaps_ps-05_1.czi,15703158.491
205,fecl_100_NA_besaps_ps_1.czi,17528265.931
206,fecl_100_NA_dhbaps_bs-02_1.czi,51349794.869
207,fecl_100_NA_dhbaps_bs-03_1.czi,47615890.882
208,fecl_100_NA_dhbaps_bs-04_1.czi,47253309.435
209,fecl_100_NA_dhbaps_bs_1.czi,42121091.046
210,fecl_100_NA_dhbaps_co-02_bs.czi,40725131.069
211,fecl_100_NA_dhbaps_co-02_ps.czi,11721611.804
212,fecl_100_NA_dhbaps_co-03_bs.czi,45728070.122
213,fecl_100_NA_dhbaps_co-03_ps.czi,12246648.575
214,fecl_100_NA_dhbaps_co-04_bs.czi,48542678.171
215,fecl_100_NA_dhbaps_co-04_bs.czi,12398830.045
216,fecl_100_NA_dhbaps_co-04_ps.czi,12116085.008
217,fecl_100_NA_dhbaps_co_bs.czi,44121710.167
218,fecl_100_NA_dhbaps_co_ps.czi,12525112.839
219,fecl_100_NA_dhbaps_ps-02_1.czi,18024407.487
220,fecl_100_NA_dhbaps_ps-03_1.czi,17665036.618
221,fecl_100_NA_dhbaps_ps-04_1.czi,17247661.280
222,fecl_100_NA_dhbaps_ps_1.czi,18516696.347
223,fecl_100_NA_feuaps_bs-02_1.czi,14164434.744
224,fecl_100_NA_feuaps_bs-03_1.czi,13505837.864
225,fecl_100_NA_feuaps_bs-04_1.czi,13462816.099
226,fecl_100_NA_feuaps_bs-05_1.czi,12981657.247
227,fecl_100_NA_feuaps_bs_1.czi,13913153.387
228,fecl_100_NA_feuaps_co-02_bs.czi,10974188.890
229,fecl_100_NA_feuaps_co-02_ps.czi,17693289.718
230,fecl_100_NA_feuaps_co-03_bs.czi,11701492.172
231,fecl_100_NA_feuaps_co-03_ps.czi,19059712.364
232,fecl_100_NA_feuaps_co-04_bs.czi,21204593.524
233,fecl_100_NA_feuaps_co-04_ps.czi,18488015.170
234,fecl_100_NA_feuaps_co-05_bs.czi,12138987.142
235,fecl_100_NA_feuaps_co-05_ps.czi,18726668.248
236,fecl_100_NA_feuaps_co_bs.czi,11667245.990
237,fecl_100_NA_feuaps_co_ps.czi,19731579.639
238,fecl_100_NA_feuaps_ps-02_1.czi,17680447.400
239,fecl_100_NA_feuaps_ps-03_1.czi,20251907.560
240,fecl_100_NA_feuaps_ps-04_1.czi,18278257.308
241,fecl_100_NA_feuaps_ps-05_1.czi,18156469.324
242,fecl_100_NA_feuaps_ps_1.czi,18302015.596
243,fecl_100_NA_feuaps_ps_1.czi,4249951.135
244,fecl_25_NA_besaps_bs-02_1.czi,33674484.396
245,fecl_25_NA_besaps_bs-03_1.czi,35278061.849
246,fecl_25_NA_besaps_bs-04_1.czi,35136154.234
247,fecl_25_NA_besaps_bs-05_1.czi,37216823.804
248,fecl_25_NA_besaps_bs_1.czi,30887059.253
249,fecl_25_NA_besaps_co-02_bs.czi,36207203.563
250,fecl_25_NA_besaps_co-02_ps.czi,11316650.706
251,fecl_25_NA_besaps_co-03_bs.czi,38660728.435
252,fecl_25_NA_besaps_co-03_ps.czi,11217978.896
253,fecl_25_NA_besaps_co-04_bs.czi,32530875.969
254,fecl_25_NA_besaps_co-04_ps.czi,9619538.370
255,fecl_25_NA_besaps_co-05_bs.czi,34601485.724
256,fecl_25_NA_besaps_co-05_ps.czi,12112446.351
257,fecl_25_NA_besaps_co_bs.czi,37811423.132
258,fecl_25_NA_besaps_co_ps.czi,12333334.222
259,fecl_25_NA_besaps_ps-02_1.czi,15990184.300
260,fecl_25_NA_besaps_ps-03_1.czi,15171058.444
261,fecl_25_NA_besaps_ps-04_1.czi,15338650.695
262,fecl_25_NA_besaps_ps-05_1.czi,14500689.440
263,fecl_25_NA_besaps_ps_1.czi,16298613.973
264,fecl_25_NA_dhbaps_bs-02_1.czi,50636404.098
265,fecl_25_NA_dhbaps_bs-03_1.czi,45303417.470
266,fecl_25_NA_dhbaps_bs-04_1.czi,43997567.759
267,fecl_25_NA_dhbaps_bs-05_1.czi,50674074.898
268,fecl_25_NA_dhbaps_bs_1.czi,30689501.593
269,fecl_25_NA_dhbaps_co-02_bs.czi,35571508.817
270,fecl_25_NA_dhbaps_co-02_ps.czi,14260752.130
271,fecl_25_NA_dhbaps_co-03_bs.czi,31940129.337
272,fecl_25_NA_dhbaps_co-03_ps.czi,12362015.399
273,fecl_25_NA_dhbaps_co-04_bs.czi,30715186.229
274,fecl_25_NA_dhbaps_co-04_ps.czi,1508972.376
275,fecl_25_NA_dhbaps_co-04_ps.czi,14898801.301
